country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Jordan,JOR,2021-04-03,,,,,14600.0,,,,1431.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://petra.gov.jo/Include/InnerPage.jsp?ID=33858&lang=en&name=en_news
Jordan,JOR,2021-04-04,,,,,14538.0,,,,1425.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://petra.gov.jo/Include/InnerPage.jsp?ID=33858&lang=en&name=en_news
Jordan,JOR,2021-04-05,,,,,14477.0,,,,1419.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://petra.gov.jo/Include/InnerPage.jsp?ID=33858&lang=en&name=en_news
Jordan,JOR,2021-04-06,,,,,14416.0,,,,1413.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://petra.gov.jo/Include/InnerPage.jsp?ID=33858&lang=en&name=en_news
Jordan,JOR,2021-04-07,524533.0,404912.0,119621.0,,14416.0,5.14,3.97,1.17,1413.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://petra.gov.jo/Include/InnerPage.jsp?ID=33858&lang=en&name=en_news
Jordan,JOR,2021-04-08,,,,,15228.0,,,,1492.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://petra.gov.jo/Include/InnerPage.jsp?ID=33858&lang=en&name=en_news
Jordan,JOR,2021-04-09,,,,,16040.0,,,,1572.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://petra.gov.jo/Include/InnerPage.jsp?ID=33858&lang=en&name=en_news
Jordan,JOR,2021-04-10,,,,,16852.0,,,,1652.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://petra.gov.jo/Include/InnerPage.jsp?ID=33858&lang=en&name=en_news
Jordan,JOR,2021-04-11,,,,,17664.0,,,,1731.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://petra.gov.jo/Include/InnerPage.jsp?ID=33858&lang=en&name=en_news
Jordan,JOR,2021-04-12,,,,,18475.0,,,,1811.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://petra.gov.jo/Include/InnerPage.jsp?ID=33858&lang=en&name=en_news
Jordan,JOR,2021-04-13,,,,,19287.0,,,,1890.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://petra.gov.jo/Include/InnerPage.jsp?ID=33858&lang=en&name=en_news
Jordan,JOR,2021-04-14,665226.0,543095.0,122131.0,,20099.0,6.52,5.32,1.2,1970.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://petra.gov.jo/Include/InnerPage.jsp?ID=33858&lang=en&name=en_news
Kazakhstan,KAZ,2021-01-31,0.0,0.0,,,,0.0,0.0,,,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-01,,,,,1273.0,,,,68.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-02,,,,,1273.0,,,,68.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-03,,,,,1273.0,,,,68.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-04,,,,,1273.0,,,,68.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-05,,,,,1273.0,,,,68.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-06,,,,,1273.0,,,,68.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-07,,,,,1273.0,,,,68.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-08,,,,,1273.0,,,,68.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-09,,,,,1273.0,,,,68.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-10,,,,,1273.0,,,,68.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-11,14000.0,14000.0,,,1273.0,0.07,0.07,,68.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-12,,,,,1182.0,,,,63.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-13,,,,,1091.0,,,,58.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-14,,,,,1001.0,,,,53.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-15,,,,,910.0,,,,48.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-16,,,,,819.0,,,,44.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-17,,,,,729.0,,,,39.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-18,,,,,638.0,,,,34.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-19,,,,,638.0,,,,34.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-20,,,,,638.0,,,,34.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-21,,,,,638.0,,,,34.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-22,,,,,638.0,,,,34.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-23,,,,,638.0,,,,34.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-24,22294.0,20157.0,2137.0,,638.0,0.12,0.11,0.01,34.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-25,,,,,1040.0,,,,55.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-26,,,,,1442.0,,,,77.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-27,,,,,1844.0,,,,98.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-02-28,,,,,2247.0,,,,120.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-01,,,,,2649.0,,,,141.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-02,,,,,3051.0,,,,162.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-03,,,,,3453.0,,,,184.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-04,,,,,3453.0,,,,184.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-05,,,,,3453.0,,,,184.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-06,,,,,3453.0,,,,184.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-07,,,,,3453.0,,,,184.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-08,,,,,3453.0,,,,184.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-09,,,,,3453.0,,,,184.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-10,,,,,3453.0,,,,184.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-11,,,,,3453.0,,,,184.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-12,,,,,3453.0,,,,184.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-13,,,,,3453.0,,,,184.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-14,,,,,3453.0,,,,184.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-15,87902.0,69095.0,18807.0,,3453.0,0.47,0.37,0.1,184.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-16,,,,,4012.0,,,,214.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-17,,,,,4571.0,,,,243.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-18,109995.0,90748.0,19247.0,,5129.0,0.59,0.48,0.1,273.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-19,,,,,6346.0,,,,338.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-20,,,,,7562.0,,,,403.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-21,,,,,8779.0,,,,468.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-22,,,,,9996.0,,,,532.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-23,,,,,10653.0,,,,567.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-24,,,,,11311.0,,,,602.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-25,,,,,11969.0,,,,637.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-26,,,,,11969.0,,,,637.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-27,,,,,11969.0,,,,637.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-28,,,,,11969.0,,,,637.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-29,,,,,11969.0,,,,637.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-30,,,,,11969.0,,,,637.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-03-31,,,,,11969.0,,,,637.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-04-01,,,,,11969.0,,,,637.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-04-02,,,,,11969.0,,,,637.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-04-03,,,,,11969.0,,,,637.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-04-04,,,,,11969.0,,,,637.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-04-05,,,,,11969.0,,,,637.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-04-06,,,,,11969.0,,,,637.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-04-07,,,,,11969.0,,,,637.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-04-08,,,,,11969.0,,,,637.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-04-09,,,,,11969.0,,,,637.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-04-10,385281.0,282372.0,102909.0,,11969.0,2.05,1.5,0.55,637.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-04-11,,,,,14451.0,,,,770.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kazakhstan,KAZ,2021-04-12,443974.0,338582.0,105392.0,,16934.0,2.36,1.8,0.56,902.0,Sputnik V,Government of Kazakhstan,https://t.me/coronavirus2020_kz
Kenya,KEN,2021-03-04,0.0,0.0,,,,0.0,0.0,,,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-05,,,,,667.0,,,,12.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-06,,,,,667.0,,,,12.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-07,,,,,667.0,,,,12.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-08,,,,,667.0,,,,12.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-09,,,,,667.0,,,,12.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-10,4000.0,4000.0,,,667.0,0.01,0.01,,12.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-11,,,,,755.0,,,,14.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-12,,,,,844.0,,,,16.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-13,,,,,932.0,,,,17.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-14,9144.0,9144.0,,,1021.0,0.02,0.02,,19.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-15,,,,,1442.0,,,,27.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-16,,,,,1864.0,,,,35.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-17,20000.0,20000.0,,,2286.0,0.04,0.04,,43.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-18,,,,,3002.0,,,,56.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-19,,,,,3718.0,,,,69.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-20,,,,,4435.0,,,,82.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-21,,,,,5151.0,,,,96.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-22,,,,,5534.0,,,,103.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-23,,,,,5917.0,,,,110.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-24,64100.0,64100.0,,,6300.0,0.12,0.12,,117.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-25,,,,,7274.0,,,,135.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-26,90340.0,90340.0,,,8249.0,0.17,0.17,,153.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-27,,,,,9389.0,,,,175.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-28,,,,,10530.0,,,,196.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-29,,,,,11671.0,,,,217.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-30,,,,,12812.0,,,,238.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-03-31,161771.0,161771.0,,,13953.0,0.3,0.3,,259.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-04-01,,,,,13729.0,,,,255.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-04-02,,,,,13506.0,,,,251.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-04-03,196435.0,196435.0,,,13116.0,0.37,0.37,,244.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-04-04,,,,,16206.0,,,,301.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-04-05,,,,,19297.0,,,,359.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-04-06,,,,,22388.0,,,,416.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-04-07,340121.0,340121.0,,,25479.0,0.63,0.63,,474.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-04-08,422021.0,422021.0,,81900.0,35528.0,0.78,0.78,,661.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-04-09,,,,,37383.0,,,,695.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-04-10,,,,,39237.0,,,,730.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-04-11,,,,,37611.0,,,,699.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-04-12,,,,,35985.0,,,,669.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-04-13,,,,,34358.0,,,,639.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kenya,KEN,2021-04-14,569244.0,569244.0,,,32732.0,1.06,1.06,,609.0,"Oxford/AstraZeneca, Sputnik V",Ministry of Health,https://africa.cgtn.com/2021/04/15/kenya-inoculates-close-to-600000-people-with-astrazeneca-vaccine/
Kosovo,OWID_KOS,2021-03-28,0.0,0.0,,,,0.0,0.0,,,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Ministria.Shendetesise.RKS/photos/a.597758140381777/1965538380270406
Kosovo,OWID_KOS,2021-03-29,,,,,117.0,,,,61.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Ministria.Shendetesise.RKS/photos/a.597758140381777/1965538380270406
Kosovo,OWID_KOS,2021-03-30,,,,,117.0,,,,61.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Ministria.Shendetesise.RKS/photos/a.597758140381777/1965538380270406
Kosovo,OWID_KOS,2021-03-31,,,,,117.0,,,,61.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Ministria.Shendetesise.RKS/photos/a.597758140381777/1965538380270406
Kosovo,OWID_KOS,2021-04-01,,,,,117.0,,,,61.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Ministria.Shendetesise.RKS/photos/a.597758140381777/1965538380270406
Kosovo,OWID_KOS,2021-04-02,,,,,117.0,,,,61.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Ministria.Shendetesise.RKS/photos/a.597758140381777/1965538380270406
Kosovo,OWID_KOS,2021-04-03,700.0,700.0,,,117.0,0.04,0.04,,61.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Ministria.Shendetesise.RKS/photos/a.597758140381777/1965538380270406
Kosovo,OWID_KOS,2021-04-04,2500.0,2500.0,,1800.0,357.0,0.13,0.13,,185.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Ministria.Shendetesise.RKS/photos/a.597758140381777/1965538380270406
Kosovo,OWID_KOS,2021-04-05,,,,,458.0,,,,237.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Ministria.Shendetesise.RKS/photos/a.597758140381777/1965538380270406
Kosovo,OWID_KOS,2021-04-06,,,,,558.0,,,,289.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Ministria.Shendetesise.RKS/photos/a.597758140381777/1965538380270406
Kosovo,OWID_KOS,2021-04-07,,,,,659.0,,,,341.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Ministria.Shendetesise.RKS/photos/a.597758140381777/1965538380270406
Kosovo,OWID_KOS,2021-04-08,,,,,759.0,,,,393.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Ministria.Shendetesise.RKS/photos/a.597758140381777/1965538380270406
Kosovo,OWID_KOS,2021-04-09,,,,,860.0,,,,445.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Ministria.Shendetesise.RKS/photos/a.597758140381777/1965538380270406
Kosovo,OWID_KOS,2021-04-10,,,,,960.0,,,,497.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Ministria.Shendetesise.RKS/photos/a.597758140381777/1965538380270406
Kosovo,OWID_KOS,2021-04-11,,,,,820.0,,,,424.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Ministria.Shendetesise.RKS/photos/a.597758140381777/1965538380270406
Kosovo,OWID_KOS,2021-04-12,,,,,820.0,,,,424.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Ministria.Shendetesise.RKS/photos/a.597758140381777/1965538380270406
Kosovo,OWID_KOS,2021-04-13,,,,,820.0,,,,424.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Ministria.Shendetesise.RKS/photos/a.597758140381777/1965538380270406
Kosovo,OWID_KOS,2021-04-14,10704.0,10704.0,,,820.0,0.55,0.55,,424.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Ministria.Shendetesise.RKS/photos/a.597758140381777/1965538380270406
Kuwait,KWT,2020-12-28,2500.0,,,,,0.06,,,,Pfizer/BioNTech,Ministry of Health,https://twitter.com/drayalsanad/status/1376585974948499459
Kuwait,KWT,2020-12-29,,,,,1121.0,,,,262.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/drayalsanad/status/1376585974948499459
